"Genus"
"Taxon_1" "[Arcobacter] porcinus"
Sedimentisphaera cyanobacteriorum	1940790	S	19	44	63	0.00001
Limihaloglobus sulfuriphilus	1851148	S	42	2	44	0.00001
Candidatus Kuenenia stuttgartiensis	174633	S	115	0	115	0.00003
Opitutus sp. GAS368	1882749	S	12278	784	13062	0.00294
Opitutus terrae	107709	S	2563	40	2603	0.00059
Nibricoccus aquaticus	2576891	S	6124	134	6258	0.00141
Lacunisphaera limnophila	1838286	S	5208	327	5535	0.00125
Ereboglobus luteus	1796921	S	1105	41	1146	0.00026
Coraliomargarita akajimensis	395922	S	151	1	152	0.00003
Luteolibacter luteus	2728835	S	3073	39	3112	0.00070
Verrucomicrobium spinosum	2736	S	1602	165	1767	0.00040
Verrucomicrobium sp. GAS474	1882831	S	841	50	891	0.00020
Roseimicrobium sp. ORNL1	2711231	S	1947	74	2021	0.00045
Akkermansia muciniphila	239935	S	404	33	437	0.00010
Akkermansia glycaniphila	1679444	S	243	14	257	0.00006
Methylacidimicrobium sp. AP8	2730359	S	134	16	150	0.00003
Methylacidimicrobium sp. B4	2796139	S	99	18	117	0.00003
Methylacidiphilum sp. IT6	2795386	S	30	1	31	0.00001
Methylacidiphilum kamchatkense	431057	S	24	1	25	0.00001
Methylacidiphilum infernorum	511746	S	16	24	40	0.00001
Candidatus Xiphinematobacter sp. Idaho Grape	1704307	S	50	3	53	0.00001
Chlamydia sp. S15-834C	1967783	S	70	1202	1272	0.00029
Chlamydia sp. 2742-308	1806891	S	11	25	36	0.00001
Chlamydia suis	83559	S	17	1198	1215	0.00027
Candidatus Protochlamydia naegleriophila	389348	S	29	5	34	0.00001
Candidatus Protochlamydia amoebophila	362787	S	18	3	21	0.00000
Parachlamydia acanthamoebae	83552	S	21	3	24	0.00001
Neochlamydia sp. S13	1353976	S	20	1	21	0.00000
Waddlia chondrophila	71667	S	15	0	15	0.00000
Kiritimatiella glycovorans	1307763	S	249	566	815	0.00018
Candidatus Vampirococcus archaeovorus	1930593	S	60	0	60	0.00001
Granulicella sp. WH15	2602070	S	311	42	353	0.00008
Granulicella sp. 5B5	1617967	S	231	25	256	0.00006
Granulicella mallensis	940614	S	247	22	269	0.00006
Granulicella tundricola	940615	S	220	20	240	0.00005
Terriglobus roseus	392734	S	386	44	430	0.00010
Terriglobus albidus	1592106	S	230	15	245	0.00006
Terriglobus saanensis	870903	S	162	17	179	0.00004
Acidobacterium capsulatum	33075	S	279	22	301	0.00007
Acidobacterium sp. 4Y35	2763107	S	207	9	216	0.00005
Candidatus Koribacter versatilis	658062	S	311	5	316	0.00007
Edaphobacter sp. 12200R-103	2703788	S	148	19	167	0.00004
Edaphobacter sp. 4G125	2763071	S	127	14	141	0.00003
Acidisarcina polymorpha	2211140	S	178	9	187	0.00004
Paludibaculum fermentans	1473598	S	1227	25	1252	0.00028
Candidatus Solibacter usitatus	332163	S	957	36	993	0.00022
Luteitalea pratensis	1855912	S	2976	69	3045	0.00069
Chloracidobacterium thermophilum	458033	S	208	19	227	0.00005
Thermotomaculum hydrothermale	981385	S	31	0	31	0.00001
Thermosipho africanus	2421	S	22	2398	2420	0.00054
Thermosipho sp. FR-w03	2814656	S	10	91	101	0.00002
Fervidobacterium nodosum	2424	S	15	5	20	0.00000
Thermotoga caldifontis	1508419	S	17	21	38	0.00001
Thermotoga profunda	1508420	S	17	6	23	0.00001
Pseudothermotoga hypogea	57487	S	18	12	30	0.00001
Pseudothermotoga thermarum	119394	S	12	3	15	0.00000
Defluviitoga tunisiensis	1006576	S	20	23	43	0.00001
Tepiditoga spiralis	2108365	S	18	0	18	0.00000
Mesotoga prima	1184387	S	13	3	16	0.00000
Kosmotoga olearia	651457	S	10	2	12	0.00000
Nitrospira moscoviensis	42253	S	741	35	776	0.00017
Nitrospira japonica	1325564	S	369	31	400	0.00009
Candidatus Nitrospira inopinata	1715989	S	301	17	318	0.00007
Nitrospira sp. KM1	1936990	S	262	17	279	0.00006
Leptospirillum ferrooxidans	180	S	23	0	23	0.00001
Leptospirillum sp. Group II CF-1	1660083	S	12	26	38	0.00001
Dissulfurispira thermophila	2715679	S	17	0	17	0.00000
Treponema azotonutricium	150829	S	61	0	61	0.00001
Treponema sp. Marseille-Q4132	2766701	S	16	0	16	0.00000
Treponema sp. OMZ 838	1539298	S	13	5	18	0.00000
Treponema sp. RCC2812	2787628	S	12	0	12	0.00000
Treponema caldarium	215591	S	48	1	49	0.00001
Treponema brennaborense	81028	S	44	12	56	0.00001
Treponema primitia	88058	S	26	0	26	0.00001
Treponema denticola	158	S	25	31	56	0.00001
Treponema parvum	138851	S	24	0	24	0.00001
Treponema phagedenis	162	S	23	5	28	0.00001
Treponema succinifaciens	167	S	21	13	34	0.00001
Treponema ruminis	744515	S	21	0	21	0.00000
Treponema socranskii	53419	S	18	0	18	0.00000
Treponema medium	58231	S	13	0	13	0.00000
Treponema pedis	409322	S	10	0	10	0.00000
Spirochaeta thermophila	154	S	99	1	100	0.00002
Spirochaeta africana	46355	S	30	1	31	0.00001
Sphaerochaeta pleomorpha	1131707	S	23	2	25	0.00001
Sphaerochaeta globosa	1131703	S	15	0	15	0.00000
Sphaerochaeta coccoides	273376	S	13	0	13	0.00000
Sediminispirochaeta smaragdinae	55206	S	21	0	21	0.00000
Salinispira pacifica	1307761	S	16	0	16	0.00000
Oceanispirochaeta crateris	2518645	S	11	0	11	0.00000
Thiospirochaeta perfilievii	252967	S	11	0	11	0.00000
Borrelia maritima	2761123	S	12	7	19	0.00000
Borrelia coriaceae	144	S	11	10	21	0.00000
Borrelia sp. A-FGy1	2608247	S	10	6	16	0.00000
Leptospira tipperaryensis	2564040	S	33	1	34	0.00001
Leptospira santarosai	28183	S	28	2	30	0.00001
Leptospira interrogans	173	S	27	1	28	0.00001
Leptospira weilii	28184	S	22	7	29	0.00001
Leptospira biflexa	172	S	19	-19	0	0.00000
Leptospira kmetyi	408139	S	18	1	19	0.00000
Leptospira mayottensis	1137606	S	14	4	18	0.00000
Turneriella parva	29510	S	89	0	89	0.00002
Brachyspira pilosicoli	52584	S	14	1	15	0.00000
Brachyspira murdochii	84378	S	13	2	15	0.00000
Brachyspira hampsonii	1287055	S	13	2	15	0.00000
Brachyspira hyodysenteriae	159	S	12	3	15	0.00000
Thermocrinis ruber	75906	S	12	461	473	0.00011
Hydrogenobacter thermophilus	940	S	11	403	414	0.00009
Sulfurihydrogenibium sp. YO3AOP1	436114	S	25	6	31	0.00001
Sulfurihydrogenibium azorense	309806	S	19	2	21	0.00000
Thermosulfidibacter takaii	412593	S	17	0	17	0.00000
Thermovibrio ammonificans	228745	S	13	0	13	0.00000
Fusobacterium nucleatum	851	S	45	52	97	0.00002
Fusobacterium mortiferum	850	S	24	2	26	0.00001
Fusobacterium sp. NSJ-57	2764326	S	21	27	48	0.00001
Fusobacterium varium	856	S	22	5	27	0.00001
Fusobacterium ulcerans	861	S	20	4	24	0.00001
Fusobacterium pseudoperiodonticum	2663009	S	17	29	46	0.00001
Fusobacterium necrophorum	859	S	13	3	16	0.00000
Leptotrichia sp. oral taxon 498	712368	S	19	7	26	0.00001
Leptotrichia sp. oral taxon 212	712357	S	17	8	25	0.00001
Leptotrichia wadei	157687	S	34	16	50	0.00001
Leptotrichia hofstadii	157688	S	12	4	16	0.00000
Streptobacillus moniliformis	34105	S	39	15	54	0.00001
Sebaldella termitidis	826	S	21	0	21	0.00000
Aminomonas paucivorans	81412	S	88	2	90	0.00002
Fretibacterium fastidiosum	651822	S	63	0	63	0.00001
Jonquetella anthropi	428712	S	53	5	58	0.00001
Thermanaerovibrio acidaminovorans	81462	S	32	4	36	0.00001
Thermanaerovibrio velox	108007	S	14	1	15	0.00000
Cloacibacillus porcorum	1197717	S	49	7	56	0.00001
Aminobacterium colombiense	81468	S	14	0	14	0.00000
Acetomicrobium mobile	97477	S	13	0	13	0.00000
Candidatus Saccharimonas aalborgensis	1332188	S	57	9	66	0.00001
Candidatus Nanosynbacter lyticus	2093824	S	43	19	62	0.00001
Candidatus Bipolaricaulis anaerobius	2026885	S	62	0	62	0.00001
Candidatus Babela massiliensis	673862	S	15	0	15	0.00000
Thermosulfuriphilus ammonigenes	1936021	S	61	0	61	0.00001
Thermosulfurimonas marina	2047767	S	49	0	49	0.00001
Thermodesulfobacterium commune	1741	S	16	2	18	0.00000
Thermodesulfatator indicus	171695	S	27	0	27	0.00001
Caldithrix abyssi	187145	S	122	0	122	0.00003
Geovibrio thiophilus	139438	S	27	1	28	0.00001
Denitrovibrio acetiphilus	118000	S	27	0	27	0.00001
Calditerrivibrio nitroreducens	477976	S	24	0	24	0.00001
Deferribacter desulfuricans	197162	S	17	0	17	0.00000
Flexistipes sinusarabici	2352	S	11	0	11	0.00000
Endomicrobium proavitum	1408281	S	18	9	27	0.00001
Elusimicrobium minutum	423605	S	15	0	15	0.00000
Desulfurispirillum indicum	936456	S	49	11	60	0.00001
Coprothermobacter proteolyticus	35786	S	10	1	11	0.00000
Homo sapiens	9606	S	316737	3920	320657	0.07218
Zymoseptoria tritici	1047171	S	5634	197	5831	0.00131
Cercospora beticola	122368	S	126	0	126	0.00003
Thermothielavioides terrestris	2587410	S	433	26	459	0.00010
Thermothelomyces thermophilus	78579	S	237	9	246	0.00006
Neurospora crassa	5141	S	235	7	242	0.00005
Pyricularia oryzae	318829	S	198	42	240	0.00005
Pyricularia pennisetigena	1578925	S	138	16	154	0.00003
Pyricularia grisea	148305	S	115	12	127	0.00003
Fusarium venenatum	56646	S	57	85	142	0.00003
Fusarium graminearum	5518	S	54	31	85	0.00002
Fusarium pseudograminearum	101028	S	53	22	75	0.00002
Fusarium oxysporum	5507	S	174	56	230	0.00005
Fusarium verticillioides	117187	S	71	10	81	0.00002
Fusarium fujikuroi	5127	S	69	7	76	0.00002
Drechmeria coniospora	98403	S	431	8	439	0.00010
Pochonia chlamydosporia	280754	S	91	0	91	0.00002
Colletotrichum higginsianum	80884	S	329	83	412	0.00009
Botrytis cinerea	40559	S	203	4	207	0.00005
Aspergillus fumigatus	746128	S	82	5	87	0.00002
Aspergillus oryzae	5062	S	76	4	80	0.00002
Talaromyces rugulosus	121627	S	115	15	130	0.00003
Naumovozyma dairenensis	27289	S	291	19	310	0.00007
Naumovozyma castellii	27288	S	53	6	59	0.00001
Eremothecium cymbalariae	45285	S	129	9	138	0.00003
Eremothecium gossypii	33169	S	73	111	184	0.00004
Eremothecium sinecaudum	45286	S	26	29	55	0.00001
Tetrapisispora blattae	1071379	S	90	6	96	0.00002
Tetrapisispora phaffii	113608	S	57	2	59	0.00001
Kazachstania africana	432096	S	67	5	72	0.00002
Kazachstania naganishii	588726	S	35	2	37	0.00001
Saccharomyces eubayanus	1080349	S	34	2	36	0.00001
Saccharomyces paradoxus	27291	S	29	4	33	0.00001
Saccharomyces cerevisiae	4932	S	27	8	35	0.00001
Kluyveromyces marxianus	4911	S	57	14	71	0.00002
Kluyveromyces lactis	28985	S	26	5	31	0.00001
Torulaspora delbrueckii	4950	S	38	6	44	0.00001
Torulaspora globosa	48254	S	28	3	31	0.00001
Lachancea thermotolerans	381046	S	45	5	50	0.00001
Zygotorulaspora mrakii	42260	S	38	9	47	0.00001
Zygosaccharomyces rouxii	4956	S	33	2	35	0.00001
[Candida] glabrata	5478	S	29	2	31	0.00001
Candida dubliniensis	42374	S	143	20	163	0.00004
Candida albicans	5476	S	80	10	90	0.00002
Candida orthopsilosis	273371	S	52	1	53	0.00001
Scheffersomyces stipitis	4924	S	49	2	51	0.00001
Debaryomyces hansenii	4959	S	36	0	36	0.00001
Yarrowia lipolytica	4952	S	223	8	231	0.00005
Pichia kudriavzevii	4909	S	104	5	109	0.00002
Brettanomyces nanus	13502	S	82	11	93	0.00002
Ogataea parapolymorpha	1005962	S	24	1	25	0.00001
Sugiyamaella lignohabitans	796027	S	90	10	100	0.00002
Komagataella phaffii	460519	S	21	0	21	0.00000
Schizosaccharomyces pombe	4896	S	2266	50	2316	0.00052
Sporisorium graminicola	280036	S	177	21	198	0.00004
Ustilago maydis	5270	S	153	1	154	0.00003
Malassezia restricta	76775	S	42	9	51	0.00001
Cryptococcus neoformans	5207	S	68	3	71	0.00002
Cryptococcus gattii VGI	37769	S	42	72	114	0.00003
Encephalitozoon romaleae	571949	S	10	9	19	0.00000
Plasmodium knowlesi	5850	S	3476	203	3679	0.00083
Plasmodium cynomolgi	5827	S	611	64	675	0.00015
Plasmodium malariae	5858	S	110	-2	108	0.00002
Plasmodium vivax	5855	S	60	4	64	0.00001
Plasmodium coatneyi	208452	S	4219	315	4534	0.00102
Plasmodium yoelii	5861	S	83	99	182	0.00004
Plasmodium vinckei	5860	S	57	67	124	0.00003
Plasmodium berghei	5821	S	55	69	124	0.00003
Plasmodium chabaudi	5825	S	44	48	92	0.00002
Plasmodium falciparum	5833	S	239	76	315	0.00007
Plasmodium gaboni	647221	S	61	28	89	0.00002
Plasmodium sp. gorilla clade G2	880535	S	35	14	49	0.00001
Plasmodium reichenowi	5854	S	34	12	46	0.00001
Plasmodium relictum	85471	S	191	5	196	0.00004
Babesia microti	5868	S	58	5	63	0.00001
Babesia bigemina	5866	S	43	10	53	0.00001
Babesia bovis	5865	S	41	11	52	0.00001
Theileria parva	5875	S	31	13	44	0.00001
Theileria orientalis	68886	S	27	6	33	0.00001
Theileria annulata	5874	S	26	12	38	0.00001
Theileria equi	5872	S	14	1	15	0.00000
Toxoplasma gondii	5811	S	2753	135	2888	0.00065
Besnoitia besnoiti	94643	S	345	1	346	0.00008
Neospora caninum	29176	S	250	0	250	0.00006
Cryptosporidium parvum	5807	S	153	4	157	0.00004
Paramecium tetraurelia	5888	S	11	0	11	0.00000
Thalassiosira pseudonana	35128	S	10367	97	10464	0.00236
Phaeodactylum tricornutum	2850	S	426	1	427	0.00010
Bigelowiella natans	227086	S	8070	85	8155	0.00184
Guillardia theta	55529	S	9389	685	10074	0.00227
Cryptomonas paramecium	2898	S	3232	152	3384	0.00076
Hemiselmis andersenii	464988	S	24	0	24	0.00001
Dictyostelium discoideum	44689	S	2488	5	2493	0.00056
Leishmania mexicana	5665	S	156	29	185	0.00004
Leishmania donovani	5661	S	18	86	104	0.00002
Leishmania infantum	5671	S	15	70	85	0.00002
Leishmania major	5664	S	131	68	199	0.00004
Leishmania braziliensis	5660	S	53	39	92	0.00002
Leishmania panamensis	5679	S	24	19	43	0.00001
Trypanosoma brucei	5691	S	107	9	116	0.00003
Giardia intestinalis	5741	S	12	0	12	0.00000
Halorubrum sp. CBA1229	1853699	S	184	27	211	0.00005
Halorubrum sp. PV6	634157	S	119	9	128	0.00003
Halorubrum sp. RHB-C	2739057	S	104	35	139	0.00003
Halorubrum sp. BOL3-1	2497325	S	86	5	91	0.00002
Halorubrum ezzemoulense	337243	S	123	20	143	0.00003
Halorubrum trapanicum	29284	S	76	43	119	0.00003
Halorubrum lacusprofundi	2247	S	74	39	113	0.00003
Halobonum sp. Gai3-2	2743090	S	179	2	181	0.00004
Halobonum sp. NJ-3-1	2743089	S	166	2	168	0.00004
Salinigranum rubrum	755307	S	172	2	174	0.00004
Halolamina sp. CBA1230	1853690	S	132	18	150	0.00003
Halopenitus persicus	1048396	S	110	1	111	0.00002
Haloferax gibbonsii	35746	S	102	12	114	0.00003
Haloferax mediterranei	2252	S	61	2	63	0.00001
Haloferax alexandrinus	114529	S	38	57	95	0.00002
Haloferax volcanii	2246	S	32	39	71	0.00002
Haloplanus rubicundus	1547898	S	119	5	124	0.00003
Haloplanus rallus	1816183	S	119	33	152	0.00003
Haloplanus aerogenes	660522	S	66	2	68	0.00002
Halobellus limi	699433	S	138	29	167	0.00004
Haloprofundus sp. MHR1	2572921	S	106	1	107	0.00002
Halogeometricum borinquense	60847	S	41	0	41	0.00001
Haloquadratum walsbyi	293091	S	26	0	26	0.00001
Halalkaliarchaeum desulfuricum	2055893	S	67	0	67	0.00002
Halosimplex litoreum	1198301	S	165	15	180	0.00004
Halosimplex rubrum	869889	S	138	43	181	0.00004
Halosimplex pelagicum	869886	S	128	25	153	0.00003
Natronomonas sp. YPL13	1710540	S	155	5	160	0.00004
Natronomonas sp. C90	2747817	S	77	1	78	0.00002
Natronomonas moolapensis	416273	S	75	1	76	0.00002
Natronomonas pharaonis	2257	S	39	0	39	0.00001
Haloarcula sp. JP-L23	2716717	S	67	1	68	0.00002
Haloarcula sp. CBA1115	1592728	S	18	61	79	0.00002
Haloarcula taiwanensis	1932004	S	46	4	50	0.00001
Haloarcula marismortui	2238	S	36	14	50	0.00001
Halorhabdus tiamatea	430914	S	81	20	101	0.00002
Halorhabdus sp. CBA1104	1380432	S	52	1	53	0.00001
Halorhabdus utahensis	146826	S	50	3	53	0.00001
Halomicrobium sp. LC1Hm	2610902	S	45	107	152	0.00003
Halapricum salinum	1457250	S	87	2	89	0.00002
Halorientalis sp. IM1011	1932360	S	82	3	85	0.00002
Halobacterium sp. DL1	751944	S	134	111	245	0.00006
Halobacterium hubeiense	1407499	S	115	80	195	0.00004
Halorussus sp. RC-68	2505977	S	75	1	76	0.00002
Halorussus sp. ZS-3	2650975	S	75	0	75	0.00002
Halarchaeum sp. CBA1220	1853682	S	115	5	120	0.00003
Salarchaeum sp. JOR-1	2599399	S	84	4	88	0.00002
Halalkalicoccus jeotgali	413810	S	75	0	75	0.00002
Halanaeroarchaeum sulfurireducens	1604004	S	54	1	55	0.00001
Halodesulfurarchaeum formicicum	1873524	S	54	0	54	0.00001
Haloterrigena sp. KZCA68	2816475	S	65	9	74	0.00002
Haloterrigena sp. YPL8	1699371	S	50	1	51	0.00001
Haloterrigena turkmenica	62320	S	94	19	113	0.00003
Haloterrigena salifodinae	2675099	S	84	20	104	0.00002
Haloterrigena longa	370324	S	62	12	74	0.00002
Haloterrigena daqingensis	588898	S	55	2	57	0.00001
Natrinema sp. YPL30	1710539	S	65	6	71	0.00002
Natrinema sp. J7-2	406552	S	49	13	62	0.00001
Natrinema versiforme	88724	S	92	23	115	0.00003
Natrinema pellirubrum	69525	S	86	32	118	0.00003
Natrinema pallidum	69527	S	83	27	110	0.00002
Halovivax sp. KZCA124	2817025	S	163	3	166	0.00004
Halovivax ruber	387341	S	79	2	81	0.00002
Natrarchaeobaculum aegyptiacum	745377	S	80	7	87	0.00002
Natrarchaeobaculum sulfurireducens	2044521	S	51	3	54	0.00001
Natronococcus occultus	29288	S	128	5	133	0.00003
Halobiforma lacisalsi	229731	S	127	29	156	0.00004
Halopiger xanaduensis	387343	S	119	14	133	0.00003
Natronorubrum aibiense	348826	S	76	4	80	0.00002
Natronorubrum bangense	61858	S	36	3	39	0.00001
Salinarchaeum sp. Harcht-Bsk1	1333523	S	93	0	93	0.00002
Halostagnicola larsenii	353800	S	86	1	87	0.00002
Natrialba magadii	13769	S	60	6	66	0.00001
Natronobacterium gregoryi	44930	S	53	3	56	0.00001
Methanosarcina mazei	2209	S	42	9	51	0.00001
Methanosarcina barkeri	2208	S	34	1	35	0.00001
Methanosarcina thermophila	2210	S	26	-26	0	0.00000
Methanosarcina siciliae	38027	S	10	4	14	0.00000
Methanosarcina horonobensis	418008	S	10	0	10	0.00000
Methanococcoides burtonii	29291	S	13	0	13	0.00000
Methanococcoides methylutens	2226	S	10	0	10	0.00000
Methanohalobium evestigatum	2322	S	13	0	13	0.00000
Methanosaeta harundinacea	301375	S	40	0	40	0.00001
Methanothrix soehngenii	2223	S	12	0	12	0.00000
Methanoculleus bourgensis	83986	S	43	0	43	0.00001
Methanoculleus marisnigri	2198	S	39	1	40	0.00001
Methanofollis liminatans	2201	S	48	0	48	0.00001
Methanoplanus limicola	2315	S	20	0	20	0.00000
Methanolacinia petrolearia	54120	S	19	0	19	0.00000
Methanoregula formicica	882104	S	26	0	26	0.00001
Methanoregula boonei	358766	S	18	0	18	0.00000
Methanosphaerula palustris	475088	S	25	0	25	0.00001
Methanocella arvoryzae	1175445	S	46	0	46	0.00001
Methanocella paludicola	570267	S	36	0	36	0.00001
Methanocella conradii	1175444	S	27	6	33	0.00001
Thermococcus sp. 5-4	2008440	S	14	23	37	0.00001
Thermococcus barossii	54077	S	37	11	48	0.00001
Thermococcus gorgonarius	71997	S	24	3	27	0.00001
Thermococcus siculi	72803	S	13	1	14	0.00000
Methanobacterium lacus	877455	S	21	0	21	0.00000
Methanobacterium paludis	868131	S	20	1	21	0.00000
Methanobacterium formicicum	2162	S	15	4	19	0.00000
Methanobacterium congolense	118062	S	12	0	12	0.00000
Methanobrevibacter smithii	2173	S	10	0	10	0.00000
Methanobrevibacter olleyae	294671	S	10	0	10	0.00000
Methanosphaera stadtmanae	2317	S	11	0	11	0.00000
Methanococcus maripaludis	39152	S	28	5	33	0.00001
Methanopyrus kandleri	2320	S	24	3	27	0.00001
Sulfolobus islandicus	43080	S	10	3	13	0.00000
Stygiolobus azoricus	41675	S	18	0	18	0.00000
Pyrobaculum neutrophilum	70771	S	10	4	14	0.00000
Thermoproteus uzoniensis	184117	S	15	0	15	0.00000
Thermoproteus tenax	2271	S	11	0	11	0.00000
Caldivirga maquilingensis	76887	S	10	1	11	0.00000
Caldisphaera lagunensis	200415	S	31	0	31	0.00001
Nitrososphaera viennensis	1034015	S	10	1	11	0.00000
Candidatus Nitrosocosmicus hydrocola	1826872	S	12	0	12	0.00000
Nitrosopumilus ureiphilus	1470067	S	13	1	14	0.00000
Conexivisphaera calida	1874277	S	16	2	18	0.00000
Candidatus Methanoplasma termitum	1577791	S	20	0	20	0.00000
Candidatus Methanomethylophilus alvus	1291540	S	12	0	12	0.00000
Ferroplasma acidarmanus	97393	S	13	0	13	0.00000
Tenacibaculum phage pT24	1880590	S	788	0	788	0.00018
Mycobacterium phage Typha	2517971	S	33	4	37	0.00001
Streptomyces phage VWB	10702	S	19	0	19	0.00000
Mycobacterium virus Stinger	1983119	S	10	9	19	0.00000
Mycobacterium phage Findley	2015882	S	15	23	38	0.00001
Streptomyces virus TP1604	1982746	S	22	0	22	0.00000
Gordonia phage Chelms	2588132	S	10	3	13	0.00000
Rhodobacter virus RcCronus	2005060	S	12	0	12	0.00000
Murid betaherpesvirus 1	10366	S	11	0	11	0.00000
Pepper chlorotic spot orthotospovirus	2734493	S	27	0	27	0.00001
Pandoravirus salinus	1349410	S	33	2	35	0.00001
Pandoravirus dulcis	1349409	S	23	0	23	0.00001
Pandoravirus inopinatum	1605721	S	16	7	23	0.00001
Pandoravirus macleodensis	2107707	S	11	0	11	0.00000
Pandoravirus neocaledonia	2107708	S	11	0	11	0.00000
Choristoneura fumiferana granulovirus	56947	S	25	0	25	0.00001
"
"Taxon_5706" "Synechococcus sp. JA-2-3Ba(2-13)	321332	S	74	14	88	0.00002
Synechococcus sp. JA-3-3Ab	321327	S	61	11	72	0.00002
Synechococcus sp. A15-28	1050638	S	58	13	71	0.00002
Synechococcus sp. HK01-R	2751171	S	57	5	62	0.00001
Synechococcus sp. BMK-MC-1	1442551	S	55	16	71	0.00002
Synechococcus sp. NOUM97013	1442555	S	53	4	57	0.00001
Synechococcus sp. PCC 6312	195253	S	50	0	50	0.00001
Synechococcus sp. BIOS-U3-1	1400865	S	45	2	47	0.00001
Synechococcus sp. KORDI-52	585425	S	42	7	49	0.00001
Synechococcus sp. KORDI-100	1280380	S	38	1	39	0.00001
Synechococcus sp. NIES-970	1827144	S	36	4	40	0.00001
Synechococcus sp. BIOS-E4-1	1400864	S	35	1	36	0.00001
Synechococcus sp. KORDI-49	585423	S	34	22	56	0.00001
Synechococcus sp. PROS-7-1	1442556	S	34	10	44	0.00001
Synechococcus sp. A15-44	1050646	S	26	35	61	0.00001
Synechococcus sp. MIT S9220	166309	S	26	2	28	0.00001
Synechococcus sp. PCC 7003	374981	S	26	4	30	0.00001
Synechococcus sp. A15-24	1050635	S	24	12	36	0.00001
Synechococcus sp. WH 8020	32052	S	24	2	26	0.00001
Synechococcus sp. ROS8604	1442557	S	23	3	26	0.00001
Synechococcus sp. CBW1002	1353134	S	23	179	202	0.00004
Synechococcus sp. CBW1006	1353138	S	22	153	175	0.00004
Synechococcus sp. CC9902	316279	S	19	0	19	0.00000
Synechococcus sp. A15-127	1050624	S	19	12	31	0.00001
Synechococcus sp. CC9605	110662	S	18	9	27	0.00001
Synechococcus sp. WH 8109	166314	S	16	7	23	0.00000
Synechococcus sp. MEDNS5	1442554	S	14	2	16	0.00000
Synechococcus sp. PCC 73109	374982	S	14	51	65	0.00001
Synechococcus sp. RS9902	221345	S	12	18	30	0.00001
